muni,restrict_sf_permit,restrict_mf_permit,limit_sf_units,limit_mf_units,limit_mf_dwellings,limit_mf_dwelling_units,min_lot_size,max_density,open_space,inclusionary,council_nz,planning_nz,countybrd_nz,pubhlth_nz,site_plan_nz,env_rev_nz,council_rz,planning_rz,zoning_rz,countybrd_rz,countyzone_rz,townmeet_rz,env_rev_rz,adu,half_acre_less,half_acre_more,one_acre_more,two_acre_more,max_den_cat1,max_den_cat2,max_den_cat3,max_den_cat4,max_den_cat5,height_ft_median,height_ft_mode,height_st_median,height_st_mode,parking_median,parking_mode,mf per,last_date,timestamp
PA_Meadville,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,32.5,35,4,7,1.75,1,0.8,43222,4/27/2022 10:24
PA_Middlesex,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,40.5,50,2.5,3,1,1,0.2,43544,4/27/2022 10:24
PA_MiddletownBorough,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,35,35,1.5,1,1,1,0.5,43775,4/27/2022 10:24
PA_MiddletownTownshipBucks,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,35,35,3,4,1,1,0.166666667,43661,4/27/2022 10:24
PA_MiddletownTownshipDelaware,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,25,35,2,2,2,2,0.5,43684,4/27/2022 10:24
PA_Millersburg,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,,,,,1,1,,34109,4/27/2022 10:24
PA_Monaca,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,35,35,3,6,1.5,1,0.5,43704,4/27/2022 10:24
PA_Monroeville,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,22.5,10,2,1,1,1,0.222222222,39790,4/27/2022 10:24
PA_Montgomery,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,35,35,3,3,2,1,0.3,43535,4/27/2022 10:24
PA_Munhall,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,52.5,50,2.75,5,2,2,0.416666667,43453,4/27/2022 10:24
PA_Myerstown,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,50,20,,,2,1,0.5,42899,4/27/2022 10:24
PA_NewBrighton,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,45,40,3,3,1.5,1.5,1,43559,4/27/2022 10:24
PA_NewHolland,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,35,35,,,2,2,0.2,42477,4/27/2022 10:24
PA_NewtownBucks,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,60,75,3,3,1,1,0.214285714,43551,4/27/2022 10:24
PA_NewtownDelaware,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,40,45,3.25,3,1.625,1,0.375,43437,4/27/2022 10:24
PA_NorthHuntingdon,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,27.5,10,2,0.5,1,1,0.5,43481,4/27/2022 10:24
PA_NorthMiddleton,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,35,35,,,2,2,0.125,41944,4/27/2022 10:24
PA_NorthStrabane,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,35,35,3,2.5,1.75,2,0.6,43641,4/27/2022 10:24
PA_NorthVersailles,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,20,14,3,3,2,2,0.25,43601,4/27/2022 10:24
PA_Northampton,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,,1,0,0,1,0,,,1.5,1.5,2,10,0.428571429,43363,4/27/2022 10:24
PA_Ohio,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,48,48,2.75,2,1,1,0,39545,4/27/2022 10:24
PA_OilCity,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,35,35,,,1,1,0,43281,4/27/2022 10:24
PA_Palmer,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,30,35,2.5,2.5,1,1,0.2,42703,4/27/2022 10:24
PA_Patton,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,40,40,3,3,2,2,0.230769231,43647,4/27/2022 10:24
PA_PeachBottom,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,,,2.75,2.5,1,1,0,43649,4/27/2022 10:24
PA_Penbrook,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,35,12,1,1,1,1,0,43656,4/27/2022 10:24
PA_PennHills,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,35,45,,,2,1,0.818181818,21923,4/27/2022 10:24
PA_Perkasie,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,30,30,3,3,2,2,0.2,43647,4/27/2022 10:24
PA_Peters,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,35,35,4,4,1.5,1,0.214285714,43689,4/27/2022 10:24
PA_Philadelphia,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,45,38,3,3,1,1,0.761904762,43649,10/21/2022 2:02
PA_Philipsburg,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,40,50,,,2,1,0.75,39418,4/27/2022 10:24
PA_Pine,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,35,35,2.5,3,2,1,0.2,43983,4/27/2022 10:24
PA_Pittsburgh,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,50,60,4,3,1,1,0.583333333,43640,4/27/2022 10:24
PA_PleasantHills,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,50,50,3,3,1,1,0.666666667,43661,4/27/2022 10:24
PA_Pottsville,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,25,50,2,2,1,1,0.25,43598,4/27/2022 10:24
PA_Quakertown,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,35,50,3,3,4,6,0.166666667,43466,4/27/2022 10:24
PA_Radnor,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,35,35,3,3,2,1,0.125,43445,4/27/2022 10:24
PA_Richland,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,35,35,2,2,1,1,0.333333333,42249,4/27/2022 10:24
PA_Ridley,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,35,45,3,3,1,1,1,42816,4/27/2022 10:24
PA_Rostraver,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,65,400,3,3,2,2,0.111111111,43684,4/27/2022 10:24
PA_Salisbury,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,35,35,3,3,1,1,0.285714286,43974,10/8/2022 2:09
PA_Scranton,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,35,35,3.5,3.5,2,1,0.5,44501,4/27/2022 10:24
PA_Selinsgrove,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,40,40,2.75,3,2,1,0.2,43647,4/27/2022 10:24
PA_Sewickley,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,55,55,,,1.25,1,0.333333333,43599,4/27/2022 10:24
PA_Shaler,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,37.5,40,2.5,2.5,2,2,0.5,43599,4/27/2022 10:24
PA_Sharon,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,,,,,1.5,1,0.8,43635,4/27/2022 10:24
PA_SlipperyRock,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,37.5,35,3,3,2,2,0.428571429,43801,4/27/2022 10:24
PA_SouthHanover,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,35,35,2.5,4,1,1,0.5,43578,4/27/2022 10:24
PA_SouthLebanon,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,35,35,2.5,2,2,2,0,41296,4/27/2022 10:24
PA_SouthWhitehall,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,35,25,4,3,1,1,0.071428571,43441,4/27/2022 10:24
PA_Spring,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,30,35,2,2,2,1,0.571428571,41957,4/27/2022 10:24
PA_StMarys,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,25,15,1.5,1.5,1,1,0,43724,10/8/2022 2:09
PA_Steelton,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,35,35,3,3,1.25,1,0.2,38807,4/27/2022 10:24
PA_Stroudsburg,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,36,35,3,4,2.5,10,0.333333333,43753,4/27/2022 10:24
PA_Sugarcreek,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,18.5,25,,,4.5,4,0.5,40643,10/8/2022 2:08
PA_SummitHill,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,25,20,1.75,2,2,2,0.333333333,33211,4/27/2022 10:24
PA_Sunbury,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,25,15,1,1,1,1,0,43507,4/27/2022 10:24
PA_Susquehanna,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,55,50,4,4,1.1,1,0.75,43811,4/27/2022 10:24
PA_Swarthmore,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,35,35,3,5,1.25,1,0.4,42736,4/27/2022 10:24
PA_Swissvale,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,25,25,,,1,1,0.142857143,43281,4/27/2022 10:24
PA_Tamaqua,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,35,35,3,3,2,1,0.25,44060,4/27/2022 10:24
PA_Tarentum,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,32,16,2.75,3,2,1,0,43461,4/27/2022 10:24
PA_Taylor,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,35,35,2.5,2,2,1,0,42991,10/8/2022 2:09
PA_Towamencin,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,27,20,2,2,2,2,0.260869565,43642,4/27/2022 10:24
PA_UpperAllen,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,35,35,,,1.125,1,0.333333333,43635,4/27/2022 10:24
PA_UpperProvidence,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,47.5,35,2,2,2,2,0.285714286,43696,4/27/2022 10:24
PA_UpperStClair,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,45,45,3,3,1,1,0.642857143,43472,4/27/2022 10:24
PA_UpperYoder,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,20,20,2,2,1,1,0.555555556,39081,4/27/2022 10:24
PA_Uwchlan,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,35,35,2.5,2.5,2.25,2,0,43410,4/27/2022 10:24
PA_Warrington,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,35,35,,,2,1,0,43655,4/27/2022 10:24
PA_Warwick,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,35,35,3,3,1,1,0.25,43633,4/27/2022 10:24
PA_Waynesburg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,62,62,3,3,1,1,0.8,31596,4/27/2022 10:24
PA_WestGoshen,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,35,40,3,3,2,1,0.222222222,43668,4/27/2022 10:24
PA_WestHanover,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,35,35,3,3,3,1,0.111111111,43389,4/27/2022 10:24
PA_WestHazleton,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,35,30,2.5,2.5,1,1,0.333333333,43371,4/27/2022 10:24
PA_WestLampeter,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,37.5,35,3.5,4,1,1,0.142857143,43654,4/27/2022 10:24
PA_WestNantmeal,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,35,35,,,2,2,0.2,41640,4/27/2022 10:24
PA_WestNottingham,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,30,30,2,2,1,1,0.166666667,41359,4/27/2022 10:24
PA_WestPittston,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,12.5,15,2.5,3,2,1,0.375,41215,4/27/2022 10:24
PA_WestSadsbury,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,30,30,1,1,2,2,0,43007,4/27/2022 10:24
PA_WestWyoming,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,32.5,35,2,2,2,2,0.5,41275,4/27/2022 10:24
PA_Westtown,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,30,38,3,3,1,1,0.25,43621,4/27/2022 10:24
PA_White,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,35,35,,,1.5,1.5,,43537,4/27/2022 10:24
PA_WhiteOak,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,35,35,3,3,2,1.5,0.5,42827,4/27/2022 10:24
PA_Whitehall,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,35,35,2.75,3,1.2,1,0.166666667,43626,10/8/2022 2:08
PA_WilkesBarre,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,15,10,5,5,2,2,0.666666667,43830,4/27/2022 10:24
PA_Wilkins,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,20,15,,,1.43,0.86,0.666666667,44060,4/27/2022 10:24
PA_Wilson,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,12,10,2,2,1.25,1,0,43445,4/27/2022 10:24
PA_Wormleysburg,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,25,25,2.5,1,2,2,0.5,41282,4/27/2022 10:25
PA_Wrightstown,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,60,75,3,3,2,1,0.214285714,43605,4/27/2022 10:25
PA_York,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,45,45,,,2,1,0.25,42983,10/8/2022 2:09
RI_Bristol,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,35,35,,,1,1,0,43647,4/27/2022 10:25
RI_CentralFalls,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,32.5,20,2,2,,,0.4,43313,4/27/2022 10:25
RI_EastGreenwich,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,16,15,,,1,1,0.4,43885,4/27/2022 10:25
RI_EastProvidence,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,20,20,4,5,1.33,1,0.307692308,43607,4/27/2022 10:25
RI_Exeter,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,40,40,,,2,2,0,43100,4/27/2022 10:25
RI_Foster,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,20,35,2,2,2,1,0.666666667,43409,4/27/2022 10:25
RI_Glocester,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,,,,,2,2,0.285714286,43545,4/27/2022 10:25
RI_LittleCompton,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,,1,0,0,0,0,30,30,,,10,10,0,43594,4/27/2022 10:25
RI_Middletown,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,30,35,,,2,2,0.769230769,43465,4/27/2022 10:25
RI_Newport,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,42.5,45,1,1,2,2,0.166666667,43647,4/27/2022 10:25
RI_NorthKingstown,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,30,30,9,9,2,3,0.181818182,44013,4/27/2022 10:25
RI_Portsmouth,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,35,35,2,2.5,1,1,0,43521,4/27/2022 10:25
RI_Providence,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,82.5,75,3,3,2,1,0.384615385,43615,4/27/2022 10:25
RI_Scituate,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,33,30,,,1,2,0,43656,4/27/2022 10:25
RI_Warwick,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,35,35,1,1,2,2,0.166666667,42371,4/27/2022 10:25
RI_WestGreenwich,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,40,40,4,4,2,2,0,43747,4/27/2022 10:25
RI_WestWarwick,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,30,30,,,1.5,2,0,43270,4/27/2022 10:25
SC_Aiken,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,35,35,2,2,1.5,1.5,0.347826087,43752,4/27/2022 10:25
SC_BatesburgLeesville,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,35,35,,,2,2,0.333333333,43382,4/27/2022 10:25
SC_Beaufort,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,12.5,10,3,2,2,2,0.125,43431,4/27/2022 10:25
SC_Charleston,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,45,50,4,4,1.75,1,0.24,43634,4/27/2022 10:25
SC_Cheraw,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,,,35,50,2,1,0.5,43053,4/27/2022 10:25
SC_Clinton,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,42.5,35,,,2,1,0.5,43647,4/27/2022 10:25
SC_Columbia,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,45,40,,,1,1,0.411764706,43647,4/27/2022 10:25
SC_Georgetown,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,27.5,35,,,6,6,0.571428571,43601,4/27/2022 10:25
SC_GooseCreek,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,,,,,3,5,0.666666667,43380,4/27/2022 10:25
SC_Greer,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,45,45,,,2,2,0.166666667,43647,4/27/2022 10:25
SC_Hanahan,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,35,35,3,3,1,1,0.375,43536,4/27/2022 10:25
SC_HiltonHeadIsland,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,53,70,,,0.4,0.1,0.388888889,43515,4/27/2022 10:25
SC_IsleofPalms,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,29,20,,,2,2,0.25,43522,4/27/2022 10:25
SC_LakeCity,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,45,45,,,2,2,1,43678,4/27/2022 10:25
SC_Lexington,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,,,,,1,1,0.4,43585,4/27/2022 10:25
SC_Liberty,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,25,15,,,2,2,0.636363636,43157,4/27/2022 10:25
SC_Mauldin,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,30,25,2,2,2,1,0.333333333,43661,4/27/2022 10:25
SC_MyrtleBeach,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,35,10,1,1,2,1,0.666666667,43536,4/27/2022 10:25
SC_NorthAugusta,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,32,70,2.25,2,1.5,2,0.636363636,43661,4/27/2022 10:25
SC_PortRoyal,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,20,20,2,2,2.5,2.5,0.375,42438,4/27/2022 10:25
